"id","created","updated","title","slug","active","affiliation_name","producer_name","actor","lat","lon","notes","disambiguation","county_name_id","location","location_accuracy","location_notes","location_source","email","website","location_verified","description","photo","address","telephone"
7540,"2018-04-28 21:51:43.489125+00","2018-04-28 21:51:43.489207+00","AA.0277","gitigi",False,"","Gitigi","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7541,"2018-04-28 21:51:43.495796+00","2018-04-28 21:51:43.495813+00","AA.0279A","kambi_farm",False,"","Kambi Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7542,"2018-04-28 21:51:43.502651+00","2018-04-28 21:51:43.502669+00","AA.0281","guabi",False,"","Guabi","Estate Producers",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7543,"2018-04-28 21:51:43.509318+00","2018-04-28 21:51:43.509335+00","AA.0293","kahiri_farm",False,"","Kahiri Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7544,"2018-04-28 21:51:43.516023+00","2018-04-28 21:51:43.516041+00","AA.0295","kiamacora_farm",False,"","Kiamacora Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7545,"2018-04-28 21:51:43.522593+00","2018-04-28 21:51:43.522611+00","AA.0295A","jomi_farm",False,"","Jomi Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7546,"2018-04-28 21:51:43.529322+00","2018-04-28 21:51:43.529341+00","AA.0295B","kamwana_farm",False,"","Kamwana Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7547,"2018-04-28 21:51:43.535834+00","2018-04-28 21:51:43.535854+00","AA.0295C","reci_farm",False,"","Reci Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7548,"2018-04-28 21:51:43.542145+00","2018-04-28 21:51:43.542163+00","AA.0296","kihiko_farm",False,"","Kihiko Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7549,"2018-04-28 21:51:43.548717+00","2018-04-28 21:51:43.548737+00","AA.0296A","gacha_farm",False,"","Gacha Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7550,"2018-04-28 21:51:43.555617+00","2018-04-28 21:51:43.555636+00","AA.0297","tuniuru_farm",False,"","Tuniuru Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7551,"2018-04-28 21:51:43.562861+00","2018-04-28 21:51:43.562879+00","AA.0297A","tuniuru_estate",False,"","Tuniuru Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7552,"2018-04-28 21:51:43.569629+00","2018-04-28 21:51:43.569648+00","AA.0298A","mathonda_farm",False,"","Mathonda Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7553,"2018-04-28 21:51:43.576348+00","2018-04-28 21:51:43.576368+00","AA.0298D","njoki_farm",False,"","Njoki Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7554,"2018-04-28 21:51:43.583164+00","2018-04-28 21:51:43.583182+00","AA.0298F","njoki_farm_f",False,"","Njoki Farm F","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7555,"2018-04-28 21:51:43.589881+00","2018-04-28 21:51:43.5899+00","AA.0300","ngudamu",False,"","Ngudamu","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7556,"2018-04-28 21:51:43.596567+00","2018-04-28 21:51:43.596586+00","AA.0301","mbugua_estate",False,"","Mbugua Estate","Estate Producers",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7557,"2018-04-28 21:51:43.603056+00","2018-04-28 21:51:43.603074+00","AA.0302","uraro_farm",False,"","Uraro Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7558,"2018-04-28 21:51:43.609521+00","2018-04-28 21:51:43.609538+00","AA.0302A","amukuku_farm_a",False,"","Amukuku Farm A","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7559,"2018-04-28 21:51:43.615685+00","2018-04-28 21:51:43.615702+00","AA.0302B","amukuku_farm_b",False,"","Amukuku Farm B","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7560,"2018-04-28 21:51:43.621872+00","2018-04-28 21:51:43.621891+00","AA.0305","mbumi_and_ndunde_inv_ltd",False,"Ndunde Inv. Ltd","Mbumi and Ndunde Inv. Ltd","Estate Producers",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7561,"2018-04-28 21:51:43.627955+00","2018-04-28 21:51:43.627973+00","AA.0308B","waweru_estate",False,"","Waweru Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7562,"2018-04-28 21:51:43.633799+00","2018-04-28 21:51:43.633816+00","AA.0309","giathitu_farm",False,"","Giathitu Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7563,"2018-04-28 21:51:43.640814+00","2018-04-28 21:51:43.640831+00","AA.0309C","njoro_farm",False,"","Njoro Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7564,"2018-04-28 21:51:43.647496+00","2018-04-28 21:51:43.647514+00","AA.0314","rapena_estate",False,"","Rapena Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7565,"2018-04-28 21:51:43.653685+00","2018-04-28 21:51:43.653703+00","AA.0319A","gatuiyu_farm",False,"","Gatuiyu Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7566,"2018-04-28 21:51:43.659926+00","2018-04-28 21:51:43.659945+00","AA.0319B","wakakungutha_farm",False,"","WakakungÌÎ_Ì´åÇUtha Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7567,"2018-04-28 21:51:43.666026+00","2018-04-28 21:51:43.666044+00","AA.0320C","three_kei_farm",False,"","Three Kei Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7568,"2018-04-28 21:51:43.671993+00","2018-04-28 21:51:43.67201+00","AA.0321","gikonyo_estate",False,"","Gikonyo Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7569,"2018-04-28 21:51:43.678008+00","2018-04-28 21:51:43.678026+00","AA.0327B","thuri_farm",False,"","Thuri Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7570,"2018-04-28 21:51:43.684487+00","2018-04-28 21:51:43.684505+00","AA.0327D","rimuchi_farm",False,"","Rimuchi Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7571,"2018-04-28 21:51:43.690778+00","2018-04-28 21:51:43.690796+00","AA.0328B","4_ways",False,"","4 Ways","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7572,"2018-04-28 21:51:43.697367+00","2018-04-28 21:51:43.697388+00","AA.0329","gatirima_estate",False,"","Gatirima Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7573,"2018-04-28 21:51:43.703417+00","2018-04-28 21:51:43.703435+00","AA.0331A","kiuguiini_farm",False,"","Kiugui-Ini Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7574,"2018-04-28 21:51:43.709709+00","2018-04-28 21:51:43.709727+00","AA.0333D","mbono_farm",False,"","Mbono Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7575,"2018-04-28 21:51:43.715664+00","2018-04-28 21:51:43.715681+00","AA.0333G","dasajo",False,"","Dasajo","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7576,"2018-04-28 21:51:43.721646+00","2018-04-28 21:51:43.721663+00","AA.0334","mutuaamburi_farm",False,"","Mutua-Amburi Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7577,"2018-04-28 21:51:43.728508+00","2018-04-28 21:51:43.728527+00","AA.0338A","verocity_farm",False,"","Verocity Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7578,"2018-04-28 21:51:43.73463+00","2018-04-28 21:51:43.734649+00","AA.0341","jokambu",False,"","Jokambu","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7579,"2018-04-28 21:51:43.74068+00","2018-04-28 21:51:43.740698+00","AA.0356","ngigi_farm",False,"","Ngigi Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7580,"2018-04-28 21:51:43.747013+00","2018-04-28 21:51:43.747031+00","AA.0359A","gikari_farm",False,"","Gikari Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7581,"2018-04-28 21:51:43.753116+00","2018-04-28 21:51:43.753134+00","AA.0359B","mutebu_farm",False,"","Mutebu Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7582,"2018-04-28 21:51:43.759571+00","2018-04-28 21:51:43.759589+00","AA.0360","njihia_estate",False,"","Njihia Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7583,"2018-04-28 21:51:43.76625+00","2018-04-28 21:51:43.76627+00","AA.0368","wakore_farm",False,"","Wakore Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7584,"2018-04-28 21:51:43.772712+00","2018-04-28 21:51:43.772731+00","AA.0369E","frank_farm",False,"","Frank Farm","Factory",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7585,"2018-04-28 21:51:00+00","2019-01-16 19:58:40.370138+00","AA.0371B","kisima",False,"","Kisima","Small Estates","0.93683","36.76058","","",14,"0101000020E6100000EFFE78AF5A6142407C2C7DE882FAED3F","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
7586,"2018-04-28 21:51:43.786724+00","2018-04-28 21:51:43.786741+00","AA.0384A","mtondo",False,"","Mtondo","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7587,"2018-04-28 21:51:43.793382+00","2018-04-28 21:51:43.7934+00","AA.0384D","wathere",False,"","Wathere","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7588,"2018-04-28 21:51:43.799671+00","2018-04-28 21:51:43.799689+00","AA.0385B","kawa_farm",False,"","Kawa Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7589,"2018-04-28 21:51:43.805736+00","2018-04-28 21:51:43.805754+00","AA.0386","roi",False,"","Roi","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7590,"2018-04-28 21:51:43.812709+00","2018-04-28 21:51:43.812728+00","AA.0389A","gathimo_estate",False,"","Gathimo Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7591,"2018-04-28 21:51:43.819664+00","2018-04-28 21:51:43.819682+00","AA.0397D","muriithi_d",False,"","Muriithi D","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7592,"2018-04-28 21:51:43.826375+00","2018-04-28 21:51:43.826393+00","AA.0402","kiamucheru_farm",False,"","Kiamucheru Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7593,"2018-04-28 21:51:43.833514+00","2018-04-28 21:51:43.833533+00","AA.0403","giataguta_farm",False,"","Giataguta Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7594,"2018-04-28 21:51:43.841325+00","2018-04-28 21:51:43.841344+00","AA.0405","githuri_estate",False,"","Githuri Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7595,"2018-04-28 21:51:43.847934+00","2018-04-28 21:51:43.847953+00","AA.0408","kimunio",False,"","Kimunio","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7596,"2018-04-28 21:51:43.854902+00","2018-04-28 21:51:43.85492+00","AA.0416","mbugo_estate_and_jm_mugo_invest",False,"Jm Mugo Invest","Mbugo Estate and Jm Mugo Invest","Estate Producers",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7597,"2018-04-28 21:51:43.86207+00","2018-04-28 21:51:43.862088+00","AA.0416D","mbukia",False,"","Mbukia","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7598,"2018-04-28 21:51:43.868671+00","2018-04-28 21:51:43.86869+00","AA.0426","kamugiri",False,"","Kamugiri","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7599,"2018-04-28 21:51:43.87565+00","2018-04-28 21:51:43.875668+00","AA.0426A","gifted_farm_e",False,"","Gifted Farm E","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7600,"2018-04-28 21:51:43.882146+00","2018-04-28 21:51:43.882163+00","AA.0426B","evans_farm",False,"","Evans Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7601,"2018-04-28 21:51:43.888815+00","2018-04-28 21:51:43.888836+00","AA.0427A","naomi_farm_murigi_kamau",False,"Murigi Kamau","Naomi Farm : Murigi Kamau","Estate Producers",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7602,"2018-04-28 21:51:43.895942+00","2018-04-28 21:51:43.89596+00","AA.0454","berwa_farm",False,"","Berwa Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7603,"2018-04-28 21:51:00+00","2019-01-16 19:59:30.818949+00","AA.0461","nguku",False,"","Nguku","Estate Producers","-0.82659","36.99057","","",14,"0101000020E610000009336DFFCA7E4240A56B26DF6C73EABF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
7604,"2018-04-28 21:51:43.909757+00","2018-04-28 21:51:43.909775+00","AA.0463","gathigithu_farm",False,"","Gathigithu Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7605,"2018-04-28 21:51:43.917231+00","2018-04-28 21:51:43.917251+00","AA.0463B","gathigithu",False,"","Gathigithu","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7606,"2018-04-28 21:51:43.924364+00","2018-04-28 21:51:43.924382+00","AA.0470C","waitara_farm_c",False,"","Waitara Farm C","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7607,"2018-04-28 21:51:43.931161+00","2018-04-28 21:51:43.931179+00","AA.0471","mithakwa",False,"","Mithakwa","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7608,"2018-04-28 21:51:43.937845+00","2018-04-28 21:51:43.937864+00","AA.0479","mututungu_farm",False,"","Mututungu Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7609,"2018-04-28 21:51:00+00","2019-01-16 19:58:36.792726+00","AA.0481","kariru_farm",False,"","Kariru Farm","Small Estates","-0.475371718","37.3619355","","",14,"0101000020E610000076E107E753AE4240A236907F7D6CDEBF","Verified","","WMS","","",False,NULL,"",NULL,NULL
7610,"2018-04-28 21:51:43.95254+00","2018-04-28 21:51:43.952558+00","AA.0482C","dagitu_estate",False,"","Dagitu Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7611,"2018-04-28 21:51:43.958713+00","2018-04-28 21:51:43.95873+00","AA.0482E","ndocha_estate",False,"","Ndocha Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7612,"2018-04-28 21:51:43.964739+00","2018-04-28 21:51:43.964757+00","AA.0485","gatharia_estate",False,"","Gatharia Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7613,"2018-04-28 21:51:43.970721+00","2018-04-28 21:51:43.970739+00","AA.0487","kingara_farm",False,"","KingÌÎ_Ì´åÇAra Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7614,"2018-04-28 21:51:43.976733+00","2018-04-28 21:51:43.97675+00","AA.0500","kiangoru_estate",False,"","Kiangoru Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7615,"2018-04-28 21:51:43.98244+00","2018-04-28 21:51:43.982457+00","AA.0506B","berry_field",False,"","Berry Field","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7616,"2018-04-28 21:51:43.989012+00","2018-04-28 21:51:43.98903+00","AA.0510","igoka_farm",False,"","Igoka Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7617,"2018-04-28 21:51:43.995112+00","2018-04-28 21:51:43.99513+00","AA.0513","mbucho_farm",False,"","Mbucho Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7618,"2018-04-28 21:51:44.001479+00","2018-04-28 21:51:44.001497+00","AA.0516A","kirigu_farm",False,"","Kirigu Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7619,"2018-04-28 21:51:44.007695+00","2018-04-28 21:51:44.007713+00","AA.0517","thumi_estate",False,"","Thumi Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7620,"2018-04-28 21:51:44.01403+00","2018-04-28 21:51:44.014047+00","AA.0524","mugama_farm",False,"","Mugama Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7621,"2018-04-28 21:51:44.019989+00","2018-04-28 21:51:44.020007+00","AA.0529","kuria_estate",False,"","Kuria Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7622,"2018-04-28 21:51:44.025823+00","2018-04-28 21:51:44.02584+00","AA.0531","kihenjo",False,"","Kihenjo","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7623,"2018-04-28 21:51:44.032199+00","2018-04-28 21:51:44.032217+00","AA.0533","gason",False,"","Gason","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7624,"2018-04-28 21:51:44.038078+00","2018-04-28 21:51:44.038095+00","AA.0539","mugetha_farm",False,"","Mugetha Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7625,"2018-04-28 21:51:44.043863+00","2018-04-28 21:51:44.04388+00","AA.0539B","mugetha_b",False,"","Mugetha B","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7626,"2018-04-28 21:51:44.049975+00","2018-04-28 21:51:44.049993+00","AA.0539C","mugetha_c",False,"","Mugetha C","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7627,"2018-04-28 21:51:44.056536+00","2018-04-28 21:51:44.056554+00","AA.0553","ngawa_farm",False,"","Ngawa Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7628,"2018-04-28 21:51:44.062599+00","2018-04-28 21:51:44.062616+00","AA.0574","wakiga_estate",False,"","Wakiga Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7629,"2018-04-28 21:51:44.068809+00","2018-04-28 21:51:44.068826+00","AA.0574A","raingwa",False,"","Raingwa","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7630,"2018-04-28 21:51:44.075127+00","2018-04-28 21:51:44.075144+00","AA.0576","gachinu_farm",False,"","Gachinu Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7631,"2018-04-28 21:51:44.081041+00","2018-04-28 21:51:44.081058+00","AA.0588","jees",False,"","Jees","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7632,"2018-04-28 21:51:44.087333+00","2018-04-28 21:51:44.087359+00","AA.0602","nyagakuu_farm",False,"","Nyagakuu Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7633,"2018-04-28 21:51:00+00","2019-01-16 19:59:24.819614+00","AA.0604","gatua",False,"","Gatua","Estate Producers","-0.2991606","37.6362712","","",14,"0101000020E61000007FB1AD5571D14240781C50807225D3BF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
7634,"2018-04-28 21:51:44.099375+00","2018-04-28 21:51:44.099393+00","AA.0610","gathathi_farm",False,"","Gathathi Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7635,"2018-04-28 21:51:44.105452+00","2018-04-28 21:51:44.105469+00","AA.0619","millum_estate",False,"","Millum Estate","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7636,"2018-04-28 21:51:44.111345+00","2018-04-28 21:51:44.111363+00","AA.0620","njolaki_farm",False,"","Njolaki Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7637,"2018-04-28 21:51:44.117542+00","2018-04-28 21:51:44.11756+00","AA.0620A","njolaki_farm_a",False,"","Njolaki Farm A","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7638,"2018-04-28 21:51:44.124151+00","2018-04-28 21:51:44.124183+00","AA.0620B","njolaki_b",False,"","Njolaki B","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7639,"2018-04-28 21:51:44.131098+00","2018-04-28 21:51:44.131116+00","AA.0620C","njolaki_farm_c",False,"","Njolaki Farm C","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7640,"2018-04-28 21:51:44.137552+00","2018-04-28 21:51:44.137571+00","AA.0620D","njolaki_d",False,"","Njolaki D","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7641,"2018-04-28 21:51:44.143712+00","2018-04-28 21:51:44.14373+00","AA.0625","vamuma",False,"","Vamuma","Estate Producers",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
7642,"2018-04-28 21:51:44.149969+00","2018-04-28 21:51:44.149988+00","AA.0634","kihu_farm",False,"","Kihu Farm","Small Estates",NULL,NULL,"","",14,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
